entrantId,lap,time,timeOfDay,annotation
6859,2,22980,14:06:47,
6862,16,23702,14:27:23,
6867,17,22568,14:28:46,
6862,21,15041,14:35:05,
6878,22,23645,14:37:05,
6864,23,23507,14:38:18,
6869,24,22965,14:39:49,
6863,25,23787,14:41:09,
6870,25,24061,14:41:30,
6860,31,22443,14:49:07,
6857,33,23907,14:51:35,
6861,33,23232,14:52:00,
6850,35,22207,14:54:26,
6852,35,22078,14:54:30,
6847,36,22955,14:55:29,
6856,36,22748,14:55:55,
6849,36,22558,14:56:06,
6859,36,29757,14:56:54,
6854,37,22154,14:56:56,
6855,37,22559,14:57:46,
6853,38,22749,14:58:23,
6858,49,22881,15:15:13,
6851,52,21558,15:18:39,
