entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7229,1,1,5671421,2,,66,25,1,25,,
7228,2,2,5700569,3,,66,18,1,18,,
7233,3,3,5704951,1,,66,16,1,16,,
7222,4,4,5711156,4,,66,12,1,12,,
7216,5,5,5722790,7,,66,10,1,10,,
7235,6,6,5727202,8,,66,8,1,8,,
7227,7,7,5735170,6,,66,6,1,6,,
7223,8,8,5736229,13,,66,4,1,4,,
7215,9,9,5746790,16,,66,2,1,2,,
7221,10,10,5747884,9,,66,1,1,1,,
7236,11,11,5750376,5,,66,0,1,0,,
7234,12,12,,12,,65,0,1,0,,
7217,13,13,,10,,65,0,1,0,,
7225,14,14,,17,,65,0,1,0,,
7226,15,15,,14,,65,0,1,0,,
7232,16,16,,11,,65,0,1,0,,
7230,17,17,,19,,64,0,1,0,,
7218,18,18,,18,,64,0,1,0,,
7220,19,19,,20,,64,0,1,0,5000,
7219,20,DNF,,15,,1,0,1,0,,Collision
