entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5909,1,1,4885091,4,,44,9,1,9,,,
5905,2,2,4984682,8,,44,6,1,6,"01:39,59",,
5916,3,3,,2,,43,4,1,4,+1 lap,,
5907,4,4,,22,,43,3,1,3,+1 lap,,
5906,5,5,,23,,43,2,1,2,+1 lap,,
5929,6,6,,21,,42,1,1,1,+2 laps,,
5904,7,DNF,,3,,39,0,1,0,,,Electrical
5930,8,NC,,19,,34,0,1,0,+10 laps,,
5937,9,DNF,,17,,32,0,1,0,,,Engine
5924,10,DNF,,18,,28,0,1,0,,,Engine
5922,11,DNF,,6,,26,0,1,0,,,Engine
5908,12,DNF,,1,,25,0,1,0,,,Engine
5925,13,DNF,,16,,25,0,1,0,,,Engine
5919,14,DNF,,13,,23,0,1,0,,,Turbo
5935,15,DNF,,20,,21,0,1,0,,,Halfshaft
5928,16,DNF,,10,,19,0,1,0,,,Turbo
5921,17,DNF,,9,,18,0,1,0,,,Engine
5923,18,DNF,,26,,17,0,1,0,,,Engine
5912,19,DNF,,7,,12,0,1,0,,,Engine
5927,20,DNF,,5,,10,0,1,0,,,Turbo
5917,21,DNF,,25,,10,0,1,0,,,Engine
5920,22,DNF,,15,,9,0,1,0,,,Throttle
5915,23,DNF,,14,,9,0,1,0,,,Turbo
5931,24,DNF,,24,,7,0,1,0,,,Engine
5936,25,DNF,,12,,6,0,1,0,,,Ignition
5910,26,DNF,,11,,5,0,1,0,,,Ignition
