entrantId,positionOrder,positionText,laps,time
5908,1,1,,102616
5916,2,2,,102873
5904,3,3,,103202
5909,4,4,,103705
5927,5,5,,103921
5922,6,6,,105066
5912,7,7,,105411
5905,8,8,,105428
5921,9,9,,105497
5928,10,10,,105902
5910,11,11,,106096
5936,12,12,,106323
5919,13,13,,106525
5915,14,14,,106760
5920,15,15,,107780
5925,16,16,,107887
5937,17,17,,109236
5924,18,18,,109668
5930,19,19,,111062
5935,20,20,,111448
5929,21,21,,112760
5907,22,22,,113528
5906,23,23,,114491
5931,24,24,,114616
5917,25,25,,114997
5923,26,26,,364561
