entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6882,1,1,5370259,1,,58,25,1,25,,,
6884,2,2,5392556,2,,58,18,1,18,22297,,
6891,3,3,5400819,6,,58,15,1,15,30560,,
6886,4,4,5402031,5,,58,12,1,12,31772,,
6883,5,5,5408430,3,,58,10,1,10,38171,,
6885,6,6,5424563,4,,58,8,1,8,54304,,
6887,7,7,5455445,8,,58,6,1,6,"01:25,19",,
6899,8,8,,10,,57,4,1,4,+1 lap,,
6894,9,9,,16,,57,2,1,2,+1 lap,,
6895,10,10,,14,,57,1,1,1,+1 lap,,
6900,11,11,,12,,57,0,1,0,+1 lap,,
6890,12,12,,18,,57,0,1,0,+1 lap,,
6904,13,13,,20,,56,0,1,0,+2 laps,,
6908,14,14,,22,,54,0,1,0,+4 laps,,
6907,15,NC,,21,,49,0,1,0,+9 laps,,
6892,16,DNF,,17,,48,0,1,0,,,Transmission
6889,17,DNF,,7,,22,0,1,0,,,Collision damage
6902,18,DNF,,19,,19,0,1,0,,,Water leak
6888,19,DNF,,11,,19,0,1,0,,,Collision damage
6893,20,DNF,,15,,9,0,1,0,,,Transmission
6898,21,DSQ,5436104,13,,58,0,1,0,"01:05,84",,Illegal rear wing
6897,22,DSQ,5447131,9,,58,0,1,0,"01:16,87",,Illegal rear wing
