entrantId,lap,time,timeOfDay,annotation
6424,16,32058,14:23:16,
6419,20,30436,14:28:43,
6410,21,29327,14:29:35,
6410,22,51131,14:31:27,
6423,22,39213,14:31:52,
6408,24,28686,14:34:06,
6417,24,28348,14:34:13,
6411,25,27996,14:35:07,
6404,28,27294,14:38:49,
6409,34,31495,14:48:24,
6403,35,31355,14:48:59,
6405,36,30974,14:50:02,
6412,36,30425,14:51:05,
6418,36,31371,14:51:54,
6402,37,31307,14:51:43,
6406,37,29177,14:52:17,
6407,41,30503,14:57:39,
6400,41,34354,14:58:16,
6423,44,39281,15:04:25,
6411,45,29777,15:03:24,
6419,45,31629,15:04:59,
6411,46,40593,15:05:14,
6404,50,27521,15:09:23,
