sessionId,entrantId,positionOrder,positionText,laps,time
2002-15-FP1,6586,1,1,43,82433
2002-15-FP1,6587,2,2,29,82658
2002-15-FP1,6567,3,3,35,83016
2002-15-FP1,6588,4,4,37,83460
2002-15-FP1,6569,5,5,41,83584
2002-15-FP1,6584,6,6,38,83925
2002-15-FP1,6568,7,7,35,84115
2002-15-FP1,6589,8,8,38,84183
2002-15-FP1,6576,9,9,44,84358
2002-15-FP1,6577,10,10,42,84396
2002-15-FP1,6572,11,11,40,84629
2002-15-FP1,6574,12,12,35,84833
2002-15-FP1,6571,13,13,39,84929
2002-15-FP1,6573,14,14,35,84990
2002-15-FP1,6575,15,15,41,85027
2002-15-FP1,6566,16,16,19,85044
2002-15-FP1,6570,17,17,32,85541
2002-15-FP1,6585,18,18,23,85546
2002-15-FP1,6583,19,19,40,86162
2002-15-FP1,6582,20,20,31,86365
