entrantId,positionOrder,positionText,laps,time
7312,1,1,4,71796
7299,2,2,6,71824
7313,3,3,5,71870
7283,4,4,7,71888
7314,5,5,5,71976
7296,6,6,4,72058
7311,7,7,6,72107
7297,8,8,4,72136
7307,9,9,5,72175
7284,10,10,7,72218
7294,11,11,6,72224
7290,12,12,5,72229
7287,13,13,5,72303
7300,14,14,6,72356
7309,15,15,6,72358
7291,16,16,5,72388
7293,17,17,6,72482
7288,18,18,5,72497
7303,19,19,5,72525
7302,20,20,6,72615
