entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7283,1,1,5167136,1,,71,25,1,25,,
7299,2,2,5175413,6,,71,19,1,19,,
7294,3,3,5201291,4,,71,15,1,15,,
7284,4,4,5201344,9,,71,12,1,12,,
7293,5,5,5207981,3,,71,10,1,10,,
7312,6,6,5217324,7,,71,8,1,8,,
7290,7,7,5223229,15,,71,6,1,6,,
7313,8,8,5229995,5,,71,4,1,4,,
7309,9,9,5237016,16,,71,2,1,2,,
7291,10,10,,14,,70,1,1,1,,
7302,11,11,,19,,70,0,1,0,,
7297,12,12,,11,,70,0,1,0,,
7307,13,13,,17*,,70,0,1,0,,
7300,14,14,,10*,,69,0,1,0,,
7314,15,DNF,,8,,57,0,1,0,,Presión de aceite
7287,16,DNF,,18,,39,0,1,0,,Motor
7288,17,DNF,,20,,22,0,1,0,,Motor
7296,18,DNF,,12,,0,0,1,0,,Colisión*
7303,19,DNF,,13,,0,0,1,0,,Colisión*
7311,20,DNS,,—,,0,0,1,0,,
