entrantId,positionOrder,positionText,laps,time
1946,1,1,,246730
1966,2,2,,247550
1954,3,3,,249250
1985,4,4,,249570
1969,5,5,,249610
1947,6,6,,249940
1986,7,7,,249960
1956,8,8,,250000
1993,9,9,,250740
1951,10,10,,251200
1959,11,11,,252080
1961,12,12,,252110
1981,13,13,,248820
1957,14,14,,250910
1945,15,15,,252240
1998,16,16,,252330
1952,17,17,,252370
1979,18,18,,252810
1949,19,19,,252990
1948,20,20,,253310
1983,21,21,,253310
1950,22,22,,253330
1994,23,23,,253630
1980,24,24,,251320
1953,25,25,,251650
1992,26,26,,251880
1962,27,27,,252840
1975,28,28,,253420
1968,29,29,,253610
1958,30,30,,253900
1987,31,31,,254450
1970,32,32,,254690
1977,33,33,,254930
