entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
4272,1,1,6455500,4,,79,9,1,9,,
4275,2,2,6476400,1,,79,6,1,6,,
4271,3,3,6486900,3,,79,4,1,4,,
4269,4,4,6524900,14,,79,3,1,3,,
4284,5,5,,2,,78,2,1,2,,
4277,6,6,,7,,78,1,1,1,,
4293,7,7,,17,,78,0,1,0,,
4270,8,8,,8,,78,0,1,0,,
4279,9,9,,19,,77,0,1,0,,
4273,10,10,,13,,77,0,1,0,,
4287,11,11,,18,,77,0,1,0,,
4286,12,12,,15,,77,0,1,0,,
4274,13,13,,22,,75,0,1,0,,
4268,14,DNF,,5,,58,0,1,0,,Engine
4285,15,DNF,,6,,56,0,1,0,,Gearbox
4276,16,DNF,,9,,45,0,1,0,,Accident
4292,17,DNF,,24,,42,0,1,0,,Physical
4281,18,DNF,,10,,33,0,1,0,,Overheating
4282,19,DNF,,16,,31,0,1,0,,Overheating
4280,20,DNF,,12,,31,0,1,0,,Engine
4289,21,DNF,,21,,30,0,1,0,,Differential
4290,22,DNF,,20,,22,0,1,0,,Engine
4278,23,DNF,,11,,7,0,1,0,,Fuel leak
4288,24,DNF,,23,,5,0,1,0,,Suspension
4291,25,DNF,,25,,5,0,1,0,,Engine
