entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7097,1,1,6284340,2,,78,25,1,25,,
7098,2,2,6287485,1,,78,18,1,18,,
7096,3,3,6288085,5,,78,15,1,15,,
7114,4,4,6289857,3,,78,12,1,12,,
7110,5,5,6290539,4,,78,10,1,10,,
7113,6,6,6296378,6,,78,8,1,8,,
7112,7,7,6300141,13,,78,6,1,6,,
7099,8,8,6302490,8,,78,4,1,4,,
7104,9,9,6303785,14,,78,2,1,2,,
7105,10,10,6305783,11,,78,1,1,1,,
7108,11,11,6307077,16,,78,0,1,0,,
7109,12,12,6308065,15,,78,0,1,0,,
7101,13,13,6333429,7,,78,0,1,0,10000,
7106,14,14,,9,,71,0,1,0,,Collision damage
7103,15,15,,17,,71,0,1,0,,Oil pressure
7095,16,DNF,,12,3,66,0,1,0,,Accident
7100,17,DNF,,19,5,63,0,1,0,,Accident
7117,18,DNF,,PL,15,57,0,1,0,,Collision damage
7115,19,DNF,,18,,57,0,1,0,5000,Collision
7107,20,DNF,,10,,15,0,1,0,,Gearbox
