entrantId,positionOrder,positionText,laps,time
5479,1,1,,104830
5460,2,2,,105020
5467,3,3,,105460
5457,4,4,,106070
5477,5,5,,106150
5456,6,6,,106280
5480,7,7,,106360
5463,8,8,,106810
5482,9,9,,107050
5469,10,10,,107160
5474,11,11,,107220
5461,12,12,,107410
5466,13,13,,107940
5481,14,14,,108030
5462,15,15,,108060
5458,16,16,,108060
5470,17,17,,108240
5464,18,18,,108860
5475,19,19,,109200
5459,20,20,,109230
5473,21,21,,109560
5472,22,22,,110250
5476,23,23,,110780
5468,24,24,,110970
5465,25,25,,111390
5471,26,26,,111570
5483,27,27,,124620
5478,28,28,,782480
