entrantId,positionOrder,positionText,laps,time
5132,1,1,,86550
5133,2,2,,86600
5108,3,3,,86740
5134,4,4,,86910
5106,5,5,,86930
5115,6,6,,87140
5143,7,7,,87190
5138,8,8,,87540
5105,9,9,,87660
5122,10,10,,87720
5135,11,11,,87750
5104,12,12,,88300
5111,13,13,,88370
5112,14,14,,88380
5119,15,15,,88410
5129,16,16,,88440
5116,17,17,,88440
5109,18,18,,88500
5145,19,19,,88800
5142,20,20,,88810
5131,21,21,,88840
5121,22,22,,88990
5140,23,23,,89090
5127,24,24,,89400
5137,25,25,,89460
5124,26,26,,89760
5117,27,27,,89890
5136,28,28,,90610
5144,29,29,,90770
