entrantId,positionOrder,positionText,laps,time
5990,1,1,,70060
6009,2,2,,70192
6030,3,3,,70711
6029,4,4,,70756
6010,5,5,,71070
5989,6,6,,71150
5986,7,7,,71432
6032,8,8,,71582
5999,9,9,,71942
6038,10,10,,72194
5995,11,11,,72251
6027,12,12,,72561
5985,13,13,,72634
6019,14,14,,72648
6033,15,15,,72768
5991,16,16,,72774
5996,17,17,,73020
6034,18,18,,73204
5993,19,19,,73348
5994,20,20,,73440
6004,21,21,,73507
6007,22,22,,73517
6041,23,23,,73595
6036,24,24,,73681
6008,25,25,,73702
6040,26,26,,73903
6039,27,27,,73975
6024,28,28,,74083
6020,29,29,,76693
