entrantId,positionOrder,positionText,laps,time
6191,1,1,,79948
6221,2,2,,80590
6222,3,3,,81038
6226,4,4,,81045
6192,5,5,,81075
6227,6,6,,81738
6211,7,7,,82033
6201,8,8,,82566
6231,9,9,,82787
6206,10,10,,82850
6195,11,11,,83022
6230,12,12,,83028
6228,13,13,,83043
6232,14,14,,83063
6213,15,15,,83138
6202,16,16,,83189
6209,17,17,,83203
6210,18,18,,83212
6205,19,19,,83249
6229,20,20,,83433
6215,21,21,,83572
6196,22,22,,83721
6190,23,23,,83948
6189,24,24,,84060
6193,25,25,,84499
6216,26,26,,84640
6199,27,27,,85612
6225,28,28,,85812
6212,29,29,,86259
6214,30,30,,93438
