entrantId,lap,time,timeOfDay,annotation
7105,1,31336,16:08:47,
7103,5,22293,16:14:22,
7095,9,39562,16:20:40,
7109,15,22154,16:29:32,
7111,15,28591,16:29:57,
7102,16,22484,16:31:00,
7107,16,23130,16:31:01,
7112,17,21709,16:31:40,
7101,17,22045,16:32:20,
7113,18,21762,16:33:49,
7104,20,21568,16:36:44,
7097,23,21988,16:40:32,
7114,25,21440,16:43:42,
7110,25,22208,16:43:56,
7098,26,22033,16:45:16,
7103,29,22380,16:51:13,
7107,30,23159,16:52:40,
7106,34,25559,16:57:51,
7105,44,22189,17:15:10,
7106,49,24026,17:20:30,
