sessionId,entrantId,positionOrder,positionText,laps,time
2017-01-FP2,7112,1,1,34,83620
2017-01-FP2,7097,2,2,35,84167
2017-01-FP2,7114,3,3,34,84176
2017-01-FP2,7098,4,4,30,84525
2017-01-FP2,7096,5,5,27,84650
2017-01-FP2,7110,6,6,8,85013
2017-01-FP2,7113,7,7,34,85084
2017-01-FP2,7099,8,8,29,85436
2017-01-FP2,7107,9,9,36,85478
2017-01-FP2,7106,10,10,39,85493
2017-01-FP2,7101,11,11,35,85591
2017-01-FP2,7102,12,12,19,86000
2017-01-FP2,7109,13,13,37,86145
2017-01-FP2,7104,14,14,6,86331
2017-01-FP2,7100,15,15,29,86498
2017-01-FP2,7103,16,16,27,86525
2017-01-FP2,7095,17,17,33,86608
2017-01-FP2,7115,18,18,30,86919
2017-01-FP2,7105,19,19,8,87279
2017-01-FP2,7108,20,20,4,87549
