entrantId,positionOrder,positionText,laps,time
6847,1,1,15,96677
6850,2,2,17,96748
6848,3,3,19,96775
6849,4,4,14,97509
6851,5,5,20,97601
6857,6,6,17,97716
6858,7,7,25,97745
6852,8,8,17,97980
6859,9,9,13,98008
6853,10,10,19,98098
6862,11,11,19,98161
6868,12,12,21,98375
6867,13,13,19,98421
6856,14,14,20,98569
6872,15,15,26,98618
6855,16,16,17,98678
6861,17,17,5,99939
6863,18,18,22,101531
6864,19,19,23,101779
6869,20,20,19,101830
6870,21,21,27,102181
6866,22,22,23,103875
6865,23,23,20,103949
6854,24,24,6,
