entrantId,positionOrder,positionText,laps,time
5478,1,1,,98880
5470,2,2,,99490
5477,3,3,,99550
5480,4,4,,99600
5484,5,5,,99700
5469,6,6,,100630
5460,7,7,,100670
5463,8,8,,100730
5476,9,9,,100900
5475,10,10,,101510
5462,11,11,,101630
5467,12,12,,101660
5485,13,13,,101780
5457,14,14,,102210
5481,15,15,,102280
5456,16,16,,102380
5466,17,17,,102500
5486,18,18,,102770
5482,19,19,,103070
5474,20,20,,103320
5461,21,21,,103330
5488,22,22,,103550
5483,23,23,,103600
5473,24,24,,103740
5498,25,25,,104740
5499,26,26,,105910
5496,27,27,,108850
