entrantId,positionOrder,positionText,laps,time
6885,1,1,20,93634
6884,2,2,18,93725
6882,3,3,22,94090
6915,4,4,24,94372
6883,5,5,25,94426
6900,6,6,23,94937
6916,7,7,27,95585
6899,8,8,25,95590
6888,9,9,22,96033
6891,10,10,18,96370
6921,11,11,18,96487
6912,12,12,21,96700
6897,13,13,24,96948
6895,14,14,22,96949
6898,15,15,29,97103
6889,16,16,18,98197
6892,17,17,11,98331
6893,18,18,8,98446
6904,19,19,10,99168
6913,20,20,22,99946
6907,21,21,13,100872
6908,22,22,24,101019
6917,23,23,25,101106
6919,24,24,25,101775
