entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6715,1,1,5033413,5,,53,10,1,10,,,
6720,2,2,5049564,1,,53,8,1,8,16151,,
6716,3,3,5057366,6,,53,6,1,6,23953,,
6726,4,4,5067514,7,,53,5,1,5,34101,,
6717,5,5,5077009,11,,53,4,1,4,43596,,
6747,6,6,5080130,4,,53,3,1,3,46717,,
6746,7,7,5082282,3,,53,2,1,2,48869,,
6729,8,8,5109508,9,,53,1,1,1,"01:16,09",,
6752,9,9,5110345,12,,53,0,1,0,"01:16,93",,
6724,10,10,,10,,52,0,1,0,+1 lap,,
6749,11,11,,13,,52,0,1,0,+1 lap,,
6725,12,12,,8,,52,0,1,0,+1 lap,,
6755,13,13,,18,,52,0,1,0,+1 lap,,
6733,14,14,,15,,52,0,1,0,+1 lap,,
6750,15,15,,20,,52,0,1,0,+1 lap,,
6756,16,16,,21,,51,0,1,0,+2 laps,,
6751,17,17,,22,,50,0,1,0,+3 laps,,
6734,18,18,,19,,48,0,1,0,,,Power steering
6723,19,DNF,,14,,39,0,1,0,,,Accident
6719,20,DNF,,2,,36,0,1,0,,,Engine
6727,21,DNF,,17,,35,0,1,0,,,Gearbox
6757,22,DNF,,16,,20,0,1,0,,,Driveshaft
