sessionId,entrantId,positionOrder,positionText,laps,time
2019-13-FP1,7159,1,1,20,104574
2019-13-FP1,7164,2,2,20,104788
2019-13-FP1,7170,3,3,18,105507
2019-13-FP1,7181,4,4,19,105584
2019-13-FP1,7174,5,5,25,105882
2019-13-FP1,7171,6,6,16,105973
2019-13-FP1,7165,7,7,16,106198
2019-13-FP1,7157,8,8,23,106426
2019-13-FP1,7163,9,9,22,106433
2019-13-FP1,7172,10,10,20,106557
2019-13-FP1,7169,11,11,23,106669
2019-13-FP1,7158,12,12,19,106670
2019-13-FP1,7160,13,13,20,107024
2019-13-FP1,7161,14,14,18,107176
2019-13-FP1,7176,15,15,22,107333
2019-13-FP1,7166,16,16,21,107488
2019-13-FP1,7168,17,17,20,107636
2019-13-FP1,7180,18,18,26,107968
2019-13-FP1,7179,19,19,24,108784
2019-13-FP1,7175,20,20,24,108966
