entrantId,lap,time,timeOfDay,annotation
7157,1,27620,15:16:08,
7160,1,39046,15:16:10,
7172,1,59291,15:16:37,
7160,2,25005,15:19:12,
7169,11,23475,15:37:54,
7180,13,22772,15:41:31,
7165,14,22774,15:43:25,
7159,15,22863,15:44:47,
7163,15,23133,15:45:09,
7161,16,22912,15:46:59,
7158,19,23182,15:52:24,
7164,21,22449,15:55:38,
7171,22,23497,15:57:31,
7174,23,22579,15:59:25,
7181,23,22506,16:00:08,
7168,24,22834,16:01:55,
7166,25,22584,16:04:08,
7176,29,23044,16:11:12,
7165,30,25250,16:13:12,
7173,30,22442,16:13:41,
7169,31,23000,16:15:01,
7160,31,26891,16:15:33,
7175,31,24247,16:15:35,
7159,33,22786,16:17:35,
