entrantId,positionOrder,positionText,laps,time
6009,1,1,,105416
5989,2,2,,105457
5986,3,3,,107052
5985,4,4,,107149
6034,5,5,,107869
5995,6,6,,107940
5992,7,7,,107975
6027,8,8,,107988
6001,9,9,,108004
6024,10,10,,108112
5990,11,11,,108349
6004,12,12,,108732
6032,13,13,,108985
5999,14,14,,109739
5993,15,15,,110070
6007,16,16,,110228
6030,17,17,,110656
6028,18,18,,110755
5994,19,19,,111652
6003,20,20,,111682
6018,21,21,,111835
6033,22,22,,112409
6020,23,23,,116090
6025,24,24,,123208
6010,25,25,,127088
6029,26,26,,158818
