sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1955-04-R,1226,1,1,9569000,2,,36,9,1,9,,,
1955-04-R,1228,2,2,9577100,3,,36,6,1,6,8100,,
1955-04-R,1222,3,3,9669500,4,,36,4,1,4,"01:40,50",,
1955-04-R,1224,4,4,9774500,8,,36,3,1,3,"03:25,50",,
1955-04-R,1231,5,5,,13,,35,1,1,1,+1 lap,,
1955-04-R,1232,5,5,,13,,35,1,1,1,+1 lap,,
1955-04-R,1223,6,6,,10,,35,0,1,0,+1 lap,,
1955-04-R,1139,7,7,,7,,34,0,1,0,+2 laps,,
1955-04-R,1233,8,8,,11,,33,0,1,0,+3 laps,,
1955-04-R,1234,9,9,,12,,33,0,1,0,+3 laps,,
1955-04-R,1227,10,DNF,,6,,21,0,1,0,,,Oil leak
1955-04-R,1163,11,DNF,,1,,16,0,1,0,,,Gearbox
1955-04-R,1238,12,DNF,,9,,8,0,1,0,,,Gearbox
1955-04-R,1231,13,DNF,,5,,3,0,1,0,,,Spun off
