entrantId,positionOrder,positionText,laps,time
4908,1,1,,93160
4903,2,2,,93270
4966,3,3,,93530
4981,4,4,,93630
4907,5,5,,93730
4901,6,6,,93950
4897,7,7,,94240
4932,8,8,,94340
4927,9,9,,94560
4944,10,10,,94561
4926,11,11,,94620
4936,12,12,,94700
4925,13,13,,94760
4980,14,14,,94840
4915,15,15,,95020
4924,16,16,,95190
4974,17,17,,95220
4905,18,18,,95230
4902,19,19,,95630
4990,20,20,,95720
4918,21,21,,95820
4960,22,22,,96270
4985,23,23,,96310
4961,24,24,,96360
4955,25,25,,96640
4987,26,26,,96840
4991,27,27,,97300
4977,28,28,,97320
4989,29,29,,97380
4988,30,30,,98210
4958,31,31,,100320
