entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
4897,1,1,4976600,7,,52,9,1,9,,,
4901,2,2,4977400,6,,52,6,1,6,800,,
4936,3,3,5001300,12,,52,4,1,4,24700,,
4915,4,4,5064300,15,,52,3,1,3,"01:27,70",,
4966,5,5,,3,,51,2,1,2,+1 lap,,
4902,6,6,,19,,51,1,1,1,+1 lap,,
4981,7,7,,4,,51,0,1,0,+1 lap,,
4918,8,8,,21,,51,0,1,0,+1 lap,,
4985,9,9,,23,,51,0,1,0,+1 lap,,
4960,10,10,,22,,50,0,1,0,+2 laps,,
4944,11,11,,10,,50,0,1,0,+2 laps,,
4907,12,DNF,,5,,40,0,1,0,,,Engine
4908,13,DNF,,1,,32,0,1,0,,,Engine
4924,14,DNF,,16,,31,0,1,0,,,Throttle
4980,15,DNF,,14,,25,0,1,0,,,Suspension
4974,16,DNF,,17,,22,0,1,0,,,Engine
4927,17,DNF,,9,,19,0,1,0,,,Engine
4925,18,DNF,,13,,16,0,1,0,,,Accident
4990,19,DNF,,20,,15,0,1,0,,,Gearbox
4903,20,DNF,,2,,11,0,1,0,,,Gearbox
4905,21,DNF,,18,,10,0,1,0,,,Chassis
4955,22,DNF,,25,,3,0,1,0,,,Engine
4932,23,DNF,,8,,2,0,1,0,,,Engine
4961,24,DNF,,24,,1,0,1,0,,,Gearbox
4926,25,DNF,,11,,0,0,1,0,,,Electrical
