sessionId,entrantId,positionOrder,positionText,laps,time
1984-09-Q1,5759,1,1,,97041
1984-09-Q1,5758,2,2,,97635
1984-09-Q1,5774,3,3,,97785
1984-09-Q1,5755,4,4,,97987
1984-09-Q1,5779,5,5,,98256
1984-09-Q1,5762,6,6,,98285
1984-09-Q1,5754,7,7,,98544
1984-09-Q1,5753,8,8,,98767
1984-09-Q1,5773,9,9,,98793
1984-09-Q1,5761,10,10,,98907
1984-09-Q1,5781,11,11,,98960
1984-09-Q1,5748,12,12,,99439
1984-09-Q1,5760,13,13,,99860
1984-09-Q1,5769,14,14,,99911
1984-09-Q1,5780,15,15,,100027
1984-09-Q1,5772,16,16,,100095
1984-09-Q1,5770,17,17,,101176
1984-09-Q1,5771,18,18,,101303
1984-09-Q1,5768,19,19,,101328
1984-09-Q1,5776,20,20,,101840
1984-09-Q1,5783,21,21,,103084
1984-09-Q1,5756,22,22,,103222
1984-09-Q1,5752,23,23,,103304
1984-09-Q1,5777,24,24,,104503
1984-09-Q1,5775,25,25,,104676
