entrantId,positionOrder,positionText,laps,time
6245,1,1,12,97154
6251,2,2,7,97284
6282,3,3,12,97326
6272,4,4,10,97530
6269,5,5,7,97622
6244,6,6,2,98352
6274,7,7,12,98780
6284,8,8,11,98966
6275,9,9,12,99278
6273,10,10,9,99291
6271,11,11,11,99391
6256,12,12,9,99426
6279,13,13,11,99511
6266,14,14,12,99951
6270,15,15,12,100153
6267,16,16,7,100696
6277,17,17,6,100696
6280,18,18,8,101600
6261,19,19,12,101769
6278,20,20,11,101989
6285,21,21,4,102175
6286,22,22,9,103812
6268,23,23,2,164132
6255,24,24,2,221040
