entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6251,1,1,6027912,2,,53,10,1,10,,,
6245,2,2,6039347,1,,53,6,1,6,11435,,
6282,3,3,6054041,3,,53,4,1,4,26129,,
6244,4,4,6111450,6,,53,3,1,3,"01:23,54",,
6256,5,5,6123013,12,,53,2,1,2,"01:35,10",,
6284,6,6,6134333,8,,53,1,1,1,"01:46,42",,
6267,7,7,,17,,52,0,1,0,+1 lap,,
6271,8,8,,11,,52,0,1,0,+1 lap,,
6266,9,9,,15,,51,0,1,0,+2 laps,,
6278,10,10,,22,,51,0,1,0,+2 laps,,
6255,11,11,,19,,51,0,1,0,+2 laps,,
6285,12,12,,23,,51,0,1,0,+2 laps,,
6280,13,13,,20,,49,0,1,0,,,Accident
6274,14,14,,7,,48,0,1,0,,,Collision
6273,15,DNF,,10,,45,0,1,0,,,Accident
6269,16,DNF,,5,,40,0,1,0,,,Engine
6275,17,DNF,,9,,28,0,1,0,,,Spun off
6279,18,DNF,,13,,26,0,1,0,,,Engine
6286,19,DNF,,24,,26,0,1,0,,,Withdrew
6270,20,DNF,,16,,25,0,1,0,,,Engine
6261,21,DNF,,21,,17,0,1,0,,,Engine
6272,22,DNF,,4,,10,0,1,0,,,Collision
6268,23,DNF,,14,,7,0,1,0,,,Engine
6277,24,18,,18,,0,0,1,0,,,Collision
