entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
134,1,1,10672800,1,,64,9,1,9,,,
133,2,2,10698500,3,,64,6,1,6,25700,,
138,3,3,,19,,61,4,1,4,+3 laps,,
152,4,4,,13,,61,3,1,3,+3 laps,,
139,5,5,,,,,1,1,1,,,
140,5,5,,4,,59,1,1,1,+5 laps,,
141,6,6,,,,,0,1,0,,,
143,6,6,,16,,56,0,1,0,+8 laps,,
2,7,7,,2,,55,0,1,0,,,Fuel pump
128,8,8,,5,,52,0,1,0,+12 laps,,
35,9,DNF,,9,,37,0,1,0,,,Engine
150,10,DNF,,11,,15,0,1,0,,,Engine
151,11,DNF,,15,,12,0,1,0,,,Overheating
141,12,DNF,,6,,11,0,1,0,,,Overheating
145,13,DNF,,12,,10,0,1,0,,,Engine
113,14,DNF,,7,,7,0,1,0,,,Engine
144,15,DNF,,14,,7,0,1,0,,,Engine
146,16,DNF,,18,,6,0,1,0,,,Engine
137,17,DNF,,17,,5,0,1,0,,,Overheating
148,18,DNF,,8,,4,0,1,0,,,Engine
139,19,DNS,,,,,0,1,0,,,Practice only
