sessionId,entrantId,positionOrder,positionText,laps,time
2003-15-FP1,6618,1,1,18,71153
2003-15-FP1,6595,2,2,22,71339
2003-15-FP1,6610,3,3,20,71388
2003-15-FP1,6616,4,4,22,71499
2003-15-FP1,6615,5,5,22,71656
2003-15-FP1,6619,6,6,24,71692
2003-15-FP1,6604,7,7,21,71794
2003-15-FP1,6594,8,8,19,71842
2003-15-FP1,6597,9,9,26,71876
2003-15-FP1,6596,10,10,27,71967
2003-15-FP1,6611,11,11,23,72084
2003-15-FP1,6607,12,12,28,72331
2003-15-FP1,6620,13,13,18,72387
2003-15-FP1,6606,14,14,29,72656
2003-15-FP1,6602,15,15,8,72849
2003-15-FP1,6603,16,16,19,73167
2003-15-FP1,6621,17,17,19,73537
2003-15-FP1,6600,18,18,20,73601
2003-15-FP1,6601,19,19,22,73881
2003-15-FP1,6609,20,20,15,78255
