entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6615,1,1,5615997,7,,73,10,1,10,,
6597,2,2,5634255,1,,73,8,1,8,,
6601,3,3,5653961,15,,73,6,1,6,,
6618,4,4,5664326,10,,73,5,1,5,,
6600,5,5,5672400,13,,73,4,1,4,,
6594,6,6,,4,,72,3,1,3,,
6602,7,7,,17,,72,2,1,2,,
6620,8,8,,16,,71,1,1,1,,
6611,9,9,,9,,71,0,1,0,,
6609,10,10,,19,,69,0,1,0,,
6621,11,11,,20,,69,0,1,0,,
6606,12,DNF,,12,,63,0,1,0,,Engine
6603,13,DNF,,18,,48,0,1,0,,Spun off
6596,14,DNF,,8,,45,0,1,0,,Gearbox
6619,15,DNF,,6,,44,0,1,0,,Engine
6607,16,DNF,,11,,41,0,1,0,,Engine
6610,17,DNF,,3,,27,0,1,0,,Accident
6604,18,DNF,,14,,21,0,1,0,,Accident
6595,19,DNF,,5,,21,0,1,0,,Accident
6616,20,DNF,,2,,2,0,1,0,,Collision
