entrantId,lap,time,timeOfDay,annotation
6603,1,34500,13:05:13,
6609,2,31839,13:06:46,
6603,5,29128,13:11:08,
6610,6,37576,13:11:21,
6606,6,30564,13:11:36,
6621,6,32332,13:11:38,
6611,7,28990,13:12:41,
6606,9,28513,13:16:14,
6603,9,27823,13:16:58,
6610,10,31067,13:17:31,
6621,10,32123,13:17:42,
6611,11,27282,13:18:42,
6595,15,29792,13:22:06,
6594,17,36522,13:24:37,
6596,17,30949,13:24:41,
6600,17,29648,13:24:52,
6610,17,37304,13:26:47,
6619,18,29107,13:25:49,
6597,19,31477,13:26:59,
6601,19,32400,13:27:33,
6609,19,30861,13:30:07,
6603,19,18230,13:30:34,
6615,20,31126,13:28:19,
6618,20,29274,13:28:23,
6611,20,26682,13:30:35,
6606,20,31535,13:31:44,
6621,20,36955,13:32:00,
6603,20,30666,13:33:09,
6620,21,32807,13:30:09,
6607,21,31455,13:30:13,
6615,21,29106,13:30:31,
6602,21,38382,13:30:48,
6600,21,29213,13:30:49,
6597,22,26871,13:31:42,
6619,22,29077,13:31:43,
6594,22,18086,13:32:02,Drive-through
6618,22,28682,13:32:16,
6594,23,30088,13:34:13,
6610,25,32031,13:38:24,
6596,30,30345,13:45:04,
6620,32,37005,13:46:07,
6611,32,36234,13:47:30,
6596,35,18441,13:53:05,
6619,36,29281,13:51:21,
6594,38,29023,13:55:37,
6611,40,27174,13:59:03,
6597,41,27879,13:57:33,
6618,42,28170,13:59:24,
6603,42,29651,14:03:03,
6609,43,42418,14:03:22,
6602,44,42710,14:01:56,
6606,46,30057,14:06:41,
6611,46,17981,14:07:10,
6621,47,36589,14:08:50,
6615,48,31332,14:06:00,
6621,48,31187,14:10:48,
6601,49,29359,14:07:31,
6600,51,28409,14:10:26,
