entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6836,1,1,5655784,1,,58,10,1,10,,,
6837,2,2,5656591,2,,58,8,1,8,807,,
6826,3,3,5657388,PL,,58,6,1,6,1604,,
6827,4,4,5660219,PL,,58,5,1,5,4435,,
6824,5,5,5660663,10,,58,4,1,4,4879,,
6832,6,6,5661506,5,,58,3,1,3,5722,,
6829,7,7,5661788,13,,58,2,1,2,6004,,
6828,8,8,5662082,17,,58,1,1,1,6298,,
6834,9,9,5662119,16,,58,0,1,0,6335,,
6823,10,10,5662869,9,,58,0,1,0,7085,,
6835,11,11,5663158,15,,58,0,1,0,7374,,
6830,12,12,,8,,57,0,1,0,+1 lap,,
6831,13,13,,3,,56,0,1,0,,,Collision damage
6822,14,14,,4,,55,0,1,0,,,Collision damage
6821,15,15,,7,,55,0,1,0,,,Differential
6820,16,DNF,,6,,45,0,1,0,,,Suspension
6825,17,DNF,,14,,24,0,1,0,,,Brakes
6833,18,DNF,,11,,17,0,1,0,,,Accident
6819,19,DNF,,12,,0,0,1,0,,,Collision damage
6818,20,DSQ,5658698,18,5,58,0,1,0,2914,,Misled stewards
