entrantId,lap,time,timeOfDay,annotation
6823,1,25868,17:05:44,
6834,1,25354,17:05:45,
6830,1,45811,17:05:52,
6828,9,22309,17:17:40,
6821,10,23516,17:18:54,
6826,10,19369,17:19:08,
6820,11,21647,17:20:21,
6818,11,25446,17:20:34,
6822,12,22524,17:21:54,
6831,16,25494,17:27:21,
6832,16,34720,17:27:48,
6837,18,35824,17:31:00,
6829,18,22162,17:31:14,
6827,18,23084,17:31:16,
6823,18,32494,17:32:19,
6836,19,27397,17:31:44,
6825,19,24955,17:32:51,
6835,19,42708,17:32:54,
6824,19,34701,17:32:55,
6828,21,22831,17:37:04,
6834,22,24301,17:39:59,
6820,31,24843,17:54:42,
6826,33,22369,17:57:44,
6834,34,23947,17:59:36,
6830,35,23414,18:01:17,
6822,39,20943,18:06:30,
6821,39,21190,18:06:35,
6829,41,20537,18:09:51,
6818,43,21293,18:12:50,
6821,43,35939,18:13:06,
6832,44,20694,18:14:17,
6823,44,19325,18:14:49,
6831,45,20690,18:15:22,
6836,47,26381,18:18:15,
6835,49,21993,18:22:13,
6827,50,19676,18:23:28,
6837,51,22194,18:24:44,
6824,51,20679,18:24:57,
6821,55,23410,18:32:09,
