entrantId,lap,time,timeOfDay,annotation
6941,1,33003,15:06:00,
6941,7,13986,15:17:22,Drive-through
6932,13,19638,15:26:44,
6940,13,22125,15:26:59,
6938,13,21681,15:27:00,
6935,13,20087,15:27:06,
6944,13,20865,15:27:09,
6947,13,21896,15:27:25,
6930,14,19811,15:28:25,
6934,14,20607,15:28:32,
6937,14,20211,15:28:33,
6943,14,20151,15:28:56,
6946,14,21886,15:28:57,
6948,14,22278,15:29:17,
6951,14,22334,15:29:19,
6929,15,19830,15:30:06,
6933,15,19930,15:30:13,
6939,15,20805,15:30:41,
6952,17,21302,15:35:01,
6942,18,24408,15:35:58,
6950,18,22749,15:37:11,
6945,21,21137,15:41:35,
6932,26,20777,15:50:01,
6939,28,20218,15:54:05,
6938,31,20935,15:59:00,
6951,31,20494,16:00:08,
6930,32,19616,16:00:11,
6940,32,20982,16:00:43,
6935,32,20276,16:01:04,
6946,32,22813,16:01:12,
6948,32,21581,16:01:49,
6942,33,20767,16:02:54,
6947,33,21489,16:03:37,
6933,34,20090,16:03:41,
6943,34,20804,16:04:24,
6952,34,22019,16:06:00,
6929,35,19801,16:05:18,
6934,35,20855,16:05:28,
6937,35,21012,16:05:40,
6944,38,21188,16:11:27,
6932,42,19447,16:18:28,
