entrantId,positionOrder,positionText,laps,time
6929,1,1,33,98832
6930,2,2,33,98864
6933,3,3,28,99160
6931,4,4,29,99219
6935,5,5,31,99330
6934,6,6,30,99422
6936,7,7,36,99584
6932,8,8,25,99717
6940,9,9,33,99739
6937,10,10,26,99839
6938,11,11,28,99957
6946,12,12,32,100089
6939,13,13,34,100112
6941,14,14,28,100445
6942,15,15,11,100745
6944,16,16,31,100789
6943,17,17,32,100997
6945,18,18,33,101200
6947,19,19,23,101602
6951,20,20,28,102596
6952,21,21,21,103066
6948,22,22,22,103067
6950,23,23,36,103869
6949,24,24,24,104533
