entrantId,lap,time,timeOfDay,annotation
6921,1,20882,17:05:36,
6898,2,24654,17:07:22,
6897,5,19833,17:13:02,
6916,15,20471,17:30:30,
6900,15,43574,17:31:05,
6884,16,19439,17:32:01,
6915,16,20211,17:32:03,
6885,16,20908,17:32:14,
6894,16,20356,17:32:35,
6888,16,19660,17:32:36,
6902,16,21146,17:33:01,
6883,17,25182,17:34:01,
6889,17,19785,17:34:12,
6904,17,20824,17:35:11,
6891,18,20738,17:36:34,
6892,18,24219,17:36:43,
6917,18,21693,17:37:20,
6921,20,20330,17:40:33,
6906,24,21247,17:48:28,
6893,25,20201,17:49:31,
6907,25,21792,17:50:06,
6895,27,20216,17:52:50,
6898,27,19979,17:53:09,
6893,30,12897,17:58:49,Drive-through
6897,33,23108,18:03:42,
6892,34,20534,18:05:35,
6900,34,21363,18:06:16,
6883,35,20000,18:06:07,
6885,36,20301,18:07:45,
6894,36,20614,18:08:17,
6921,36,12959,18:09:34,Drive-through
6891,38,19968,18:12:53,
6902,39,20652,18:14:52,
6884,40,19350,18:14:22,
6916,40,20035,18:14:54,
6917,41,23192,18:19:37,
6888,42,20638,18:18:51,
6904,42,20791,18:20:55,
6915,43,21314,18:19:38,
6907,44,20561,18:24:59,
6889,48,19907,18:29:04,
6883,54,19525,18:39:14,
