entrantId,positionOrder,positionText,laps,time
6884,1,1,31,99586
6885,2,2,30,99785
6915,3,3,20,99971
6916,4,4,34,99980
6883,5,5,35,100104
6882,6,6,26,100132
6888,7,7,34,100553
6894,8,8,34,100951
6895,9,9,37,101021
6897,10,10,34,101490
6898,11,11,34,101565
6899,12,12,33,101680
6891,13,13,31,101947
6900,14,14,34,101983
6921,15,15,36,102369
6892,16,16,35,102798
6893,17,17,34,102910
6902,18,18,36,103562
6904,19,19,38,104050
6889,20,20,41,104265
6907,21,21,34,105486
6908,22,22,32,106142
6906,23,23,21,106249
6917,24,24,34,106328
