entrantId,positionOrder,positionText,laps,time
6884,1,1,17,98976
6882,2,2,18,99403
6883,3,3,18,99427
6885,4,4,16,99429
6915,5,5,16,99661
6889,6,6,19,100135
6916,7,7,18,100183
6894,8,8,21,100429
6895,9,9,19,100511
6888,10,10,18,100938
6921,11,11,21,101509
6897,12,12,21,101527
6898,13,13,20,101566
6891,14,14,18,101594
6899,15,15,18,101622
6900,16,16,18,101855
6893,17,17,19,102025
6902,18,18,22,103409
6892,19,19,5,103861
6907,20,20,23,105262
6906,21,21,20,105302
6908,22,22,22,105509
6917,23,23,20,105732
6904,24,24,1,
