sessionId,entrantId,positionOrder,positionText,laps,time
1997-15-FP1,6436,1,1,27,77998
1997-15-FP1,6448,2,2,24,78339
1997-15-FP1,6460,3,3,30,78434
1997-15-FP1,6438,4,4,20,78713
1997-15-FP1,6459,5,5,24,78794
1997-15-FP1,6437,6,6,30,78912
1997-15-FP1,6458,7,7,29,78926
1997-15-FP1,6432,8,8,29,78954
1997-15-FP1,6439,9,9,29,79034
1997-15-FP1,6428,10,10,22,79091
1997-15-FP1,6440,11,11,30,79412
1997-15-FP1,6457,12,12,30,79640
1997-15-FP1,6433,13,13,23,79708
1997-15-FP1,6429,14,14,14,79750
1997-15-FP1,6441,15,15,30,80073
1997-15-FP1,6442,16,16,26,80373
1997-15-FP1,6449,17,17,7,80592
1997-15-FP1,6444,18,18,27,80947
1997-15-FP1,6445,19,19,30,81118
1997-15-FP1,6452,20,20,30,81387
1997-15-FP1,6456,21,21,26,81424
1997-15-FP1,6446,22,22,6,98344
