sessionId,entrantId,positionOrder,positionText,laps,time
1997-15-Q,6436,1,1,11,76602
1997-15-Q,6457,2,2,10,76691
1997-15-Q,6458,3,3,12,76741
1997-15-Q,6439,4,4,11,77289
1997-15-Q,6432,5,5,11,77385
1997-15-Q,6437,6,6,12,77387
1997-15-Q,6460,7,7,9,77587
1997-15-Q,6438,8,8,11,77595
1997-15-Q,6448,9,9,12,77614
1997-15-Q,6459,10,10,11,77620
1997-15-Q,6440,11,11,11,77650
1997-15-Q,6449,12,12,11,77722
1997-15-Q,6428,13,13,12,77795
1997-15-Q,6433,14,14,12,77855
1997-15-Q,6429,15,15,11,78128
1997-15-Q,6442,16,16,10,78303
1997-15-Q,6441,17,17,12,78699
1997-15-Q,6456,18,18,12,79347
1997-15-Q,6452,19,19,12,79490
1997-15-Q,6445,20,20,12,79526
1997-15-Q,6444,21,21,12,79531
1997-15-Q,6446,22,22,11,80615
