sessionId,entrantId,positionOrder,positionText,laps,time
1997-15-WU,6436,1,1,11,77959
1997-15-WU,6437,2,2,17,79088
1997-15-WU,6439,3,3,17,79490
1997-15-WU,6458,4,4,14,79493
1997-15-WU,6432,5,5,13,79512
1997-15-WU,6457,6,6,12,79548
1997-15-WU,6438,7,7,17,79569
1997-15-WU,6442,8,8,17,79754
1997-15-WU,6459,9,9,15,79918
1997-15-WU,6440,10,10,16,79970
1997-15-WU,6433,11,11,13,80011
1997-15-WU,6428,12,12,14,80051
1997-15-WU,6460,13,13,14,80121
1997-15-WU,6452,14,14,13,80291
1997-15-WU,6448,15,15,14,80377
1997-15-WU,6449,16,16,16,80463
1997-15-WU,6429,17,17,13,80558
1997-15-WU,6446,18,18,12,81251
1997-15-WU,6445,19,19,16,81391
1997-15-WU,6456,20,20,16,81477
1997-15-WU,6444,21,21,13,81695
1997-15-WU,6441,22,22,3,88017
