entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7112,1,1,7403544,5,,58,25,1,25,,
7096,2,2,7408051,3,,58,18,1,18,,
7114,3,3,7412344,6,,58,15,1,15,,
7113,4,4,7426366,10,,58,12,1,12,,
7101,5,5,7428903,12,,58,10,1,10,,
7108,6,6,7430803,11,,58,8,1,8,,
7095,7,7,7433932,9,,58,6,1,6,,
7103,8,8,7445240,18,,58,4,1,4,,
7099,9,9,7446826,15,,58,2,1,2,,
7109,10,10,7448339,14,,58,1,1,1,,
7104,11,11,7450080,17,,58,0,1,0,,
7115,12,12,,19,,56,0,1,0,,
7105,13,DNF,,16,,50,0,1,0,,Engine
7107,14,DNF,,7,,48,0,1,0,,Oil leak
7100,15,DNF,,20,5,35,0,1,0,,Accident
7106,16,DNF,,13,,10,0,1,0,,Accident
7102,17,DNF,,8,,8,0,1,0,,Collision damage
7097,18,DNF,,1,,0,0,1,0,,Collision damage
7110,19,DNF,,2,,0,0,1,0,,Collision
7098,20,DNF,,4,,0,0,1,0,,Collision
