entrantId,positionOrder,positionText,laps,time
6857,1,1,15,97354
6848,2,2,16,97402
6854,3,3,15,97426
6852,4,4,13,97441
6850,5,5,12,97629
6853,6,6,16,97955
6847,7,7,15,98419
6856,8,8,17,98501
6849,9,9,12,98630
6859,10,10,18,98632
6858,11,11,14,98668
6855,12,12,16,98733
6861,13,13,21,99058
6868,14,14,16,99145
6862,15,15,21,99159
6851,16,16,9,99780
6880,17,17,17,100289
6860,18,18,15,101591
6863,19,19,15,101623
6869,20,20,17,101853
6864,21,21,19,102095
6870,22,22,19,103111
6866,23,23,19,103417
6878,24,24,20,103880
