sessionId,entrantId,positionOrder,positionText,laps,time
2010-17-Q1,6848,1,1,,97113
2010-17-Q1,6851,2,2,,97123
2010-17-Q1,6854,3,3,,97144
2010-17-Q1,6852,4,4,,97373
2010-17-Q1,6853,5,5,,97515
2010-17-Q1,6857,6,6,,97703
2010-17-Q1,6850,7,7,,97708
2010-17-Q1,6849,8,8,,97980
2010-17-Q1,6856,9,9,,98115
2010-17-Q1,6847,10,10,,98123
2010-17-Q1,6880,11,11,,98171
2010-17-Q1,6858,12,12,,98174
2010-17-Q1,6855,13,13,,98257
2010-17-Q1,6868,14,14,,98429
2010-17-Q1,6859,15,15,,98572
2010-17-Q1,6862,16,16,,98583
2010-17-Q1,6861,17,17,,98621
2010-17-Q1,6860,18,18,10,98955
2010-17-Q1,6863,19,19,10,100521
2010-17-Q1,6869,20,20,8,100748
2010-17-Q1,6864,21,21,9,101768
2010-17-Q1,6870,22,22,10,102325
2010-17-Q1,6878,23,23,10,102444
2010-17-Q1,6866,24,24,7,103283
