entrantId,positionOrder,positionText,laps,time
6062,1,1,,77679
6094,2,2,,78093
6084,3,3,,78144
6096,4,4,,78255
6095,5,5,,78321
6063,6,6,,78484
6083,7,7,,78485
6069,8,8,,78528
6103,9,9,,78593
6113,10,10,,78614
6102,11,11,,78914
6111,12,12,,78930
6098,13,13,,79199
6068,14,14,,79250
6104,15,15,,79350
6081,16,16,,79539
6078,17,17,,79870
6107,18,18,,79901
6109,19,19,,79948
6108,20,20,,79950
6105,21,21,,80311
6106,22,22,,80572
6093,23,23,,80642
6066,24,24,,80698
6097,25,25,,80706
6082,26,26,,81065
6099,27,27,,81090
6088,28,28,,81445
6072,29,29,,81660
6071,30,30,,82067
