entrantId,positionOrder,positionText,laps,time
6094,1,1,,78813
6063,2,2,,78885
6084,3,3,,79150
6113,4,4,,79184
6102,5,5,,79217
6098,6,6,,79221
6083,7,7,,79748
6111,8,8,,79794
6095,9,9,,80102
6103,10,10,,80217
6068,11,11,,80484
6078,12,12,,80759
6062,13,13,,80774
6069,14,14,,80817
6096,15,15,,80984
6099,16,16,,81156
6109,17,17,,81257
6105,18,18,,81496
6088,19,19,,81583
6082,20,20,,81607
6108,21,21,,81897
6097,22,22,,82066
6093,23,23,,82120
6104,24,24,,82136
6066,25,25,,82913
6107,26,26,,83028
6072,27,27,,84046
6081,28,28,,85100
6071,29,29,,85451
6106,30,30,,90578
