entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
2846,1,1,8362100,1,,110,9,1,9,,
2847,2,2,8396400,4,,110,6,1,4,,
2898,3,3,,2,,109,4,0,0,,
2927,4,4,,5,,108,3,1,3,,
2942,5,5,,9,,106,2,1,2,,
2933,6,6,,19,,99,1,1,1,,
2939,7,7,,21,,88,0,1,0,,
2932,8,8,,12,,85,0,1,0,,
2941,9,9,,3,,82,0,1,0,,Engine
2936,10,10,,16,,76,0,1,0,,Gearbox
2925,11,11,,11,,74,0,1,0,,Fuel pump
2934,12,DNF,,14,,56,0,1,0,,Gearbox
2938,13,DNF,,17,,44,0,1,0,,Gearbox
2926,14,DNF,,10,,44,0,1,0,,Ignition
2928,15,DNF,,6,,42,0,1,0,,Chassis
2931,16,DNF,,13,,36,0,1,0,,Engine
2930,17,DNF,,7,,24,0,1,0,,Electrical
2937,18,DNF,,8,,14,0,1,0,,Engine
2940,19,DNF,,18,,6,0,1,0,,Retirement
2943,20,DNF,,15,,4,0,1,0,,Oil pump
2817,21,DNF,,20,,0,0,1,0,,Oil pump
