entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7064,1,1,5832776,4,,56,25,1,25,,,
7090,2,2,5835219,3,,56,18,1,18,2443,,
7066,3,3,5858292,2,,56,15,1,15,25516,10000,
7067,4,4,5861561,6,,56,12,1,12,28785,,
7083,5,5,5894358,11,,56,10,1,10,"01:01,58",,
7070,6,6,5896570,7,,56,8,1,8,"01:03,79",,
7072,7,7,5897981,22,45,56,6,1,6,"01:05,20",,
7078,8,8,5906838,8,,56,4,1,4,"01:14,06",,
7076,9,9,5914592,9,,56,2,1,2,"01:21,82",,
7079,10,10,5928242,19,,56,1,1,1,"01:35,47",,
7082,11,11,5931654,16,,56,0,1,0,"01:38,88",,
7069,12,12,,17,,55,0,1,0,+1 lap,,
7073,13,13,,10,,55,0,1,0,+1 lap,,
7089,14,14,,15,,55,0,1,0,+1 lap,,
7085,15,15,,21,,55,0,1,0,+1 lap,,
7093,16,16,,20,,55,0,1,0,+1 lap,10000,
7071,17,DNF,,18,,46,0,1,0,,,Brakes
7081,18,DNF,,1,,40,0,1,0,,,Engine
7075,19,DNF,,13,,39,0,1,0,,,Wheel
7074,20,DNF,,14,,17,0,1,0,,,Power loss
7068,21,DNF,,12,,7,0,1,0,,,Brakes
7065,22,DNF,,5,,0,0,1,0,,,Collision
