entrantId,lap,time,timeOfDay,annotation
6765,1,24761,14:05:02,
6763,16,23960,14:23:47,
6762,16,24525,14:24:06,
6782,18,35119,14:27:12,
6766,19,24904,14:27:28,
6771,19,24480,14:27:48,
6764,19,26012,14:27:52,
6776,20,25171,14:29:19,
6767,22,24308,14:31:23,
6770,22,24616,14:31:49,
6765,26,24908,14:38:08,
6772,27,24608,14:38:58,
6777,28,24225,14:40:18,
6780,28,26675,14:40:35,
6781,28,33274,14:40:41,
6775,30,24189,14:42:53,
6779,30,25388,14:42:57,
6768,32,23239,14:45:07,
6774,32,24488,14:45:30,
6769,33,23328,14:46:48,
6780,34,14635,14:48:57,
6763,37,22822,14:51:13,
6762,37,26998,14:51:39,
6782,40,27309,14:56:39,
6766,43,25412,14:58:42,
6771,45,24221,15:01:55,
6767,46,24145,15:02:34,
6776,46,25021,15:03:32,
6775,46,23888,15:04:12,
6780,46,25342,15:05:03,
6770,47,23889,15:04:40,
6774,48,23750,15:06:49,
6764,50,22862,15:08:37,
6768,50,23781,15:08:43,
6777,50,25812,15:09:30,
6763,51,22788,15:09:32,
6769,51,22869,15:10:41,
6772,52,22783,15:11:46,
6779,52,23584,15:12:09,
6765,54,22684,15:15:09,
