entrantId,lap,time,timeOfDay,annotation
6898,1,29270,15:05:18,
6888,2,30182,15:06:35,
6891,8,21422,15:16:06,
6887,9,22022,15:17:37,
6884,9,20833,15:17:38,
6899,9,21769,15:17:47,
6883,10,21050,15:19:04,
6886,10,21308,15:19:05,
6889,10,22573,15:19:09,
6890,10,22300,15:19:16,
6892,10,22717,15:19:20,
6894,10,21649,15:19:22,
6882,11,20623,15:20:32,
6895,11,20775,15:21:00,
6893,11,23881,15:21:09,
6885,13,21368,15:23:57,
6897,13,21820,15:24:09,
6900,13,22713,15:24:25,
6904,13,23066,15:24:28,
6888,14,20907,15:26:02,
6905,14,27353,15:26:26,
6902,15,22854,15:27:42,
6906,15,24634,15:28:03,
6898,16,22895,15:29:30,
6908,16,22779,15:29:37,
6906,16,56611,15:30:57,
6891,19,21323,15:33:42,
6884,20,21075,15:35:09,
6883,21,20421,15:36:27,
6889,22,20927,15:38:24,
6890,22,21919,15:38:25,
6886,23,21732,15:39:35,
6887,23,21322,15:39:58,
6899,23,22128,15:40:07,
6897,23,23455,15:40:15,
6892,24,22868,15:41:43,
6895,24,20930,15:41:50,
6882,25,20112,15:42:31,
6894,25,21084,15:43:21,
6893,25,22555,15:43:41,
6904,25,22862,15:43:47,
6885,26,22639,15:44:37,
6905,27,24962,15:47:59,
6900,29,21826,15:49:46,
6888,30,20379,15:51:13,
6902,31,21633,15:53:27,
6895,32,20887,15:54:38,
6898,32,22365,15:54:42,
6889,33,20949,15:55:49,
6908,33,24837,15:57:20,
6884,34,35688,15:57:04,
6891,34,21838,15:57:21,
6887,34,23471,15:57:22,
6883,35,20843,15:58:20,
6906,35,25125,16:02:57,
6886,36,21702,15:59:49,
6890,36,20872,16:00:31,
6906,37,43603,16:07:22,
6897,38,22456,16:03:58,
6885,39,21417,16:05:05,
6900,39,21986,16:05:31,
6904,39,22219,16:06:10,
6882,40,20385,16:05:46,
6899,40,22032,16:06:48,
6892,40,21687,16:07:01,
6894,40,21006,16:07:05,
6893,41,21827,16:09:04,
6898,42,21715,16:10:21,
6889,44,20308,16:12:55,
6895,44,21403,16:13:28,
6883,45,22087,16:13:49,
6891,45,21662,16:14:37,
6888,45,20597,16:14:46,
6893,45,13925,16:15:30,Drive-through
6905,45,24474,16:17:26,
6886,46,21379,16:15:17,
6884,46,22041,16:15:51,
6890,46,21884,16:16:10,
6887,46,26685,16:16:13,
6882,47,20489,16:16:40,
6902,53,23114,16:28:36,
6900,55,21931,16:30:31,
