sessionId,entrantId,positionOrder,positionText,laps,time
2022-17-FP1,7261,1,1,20,103033
2022-17-FP1,7245,2,2,20,103117
2022-17-FP1,7253,3,3,17,103435
2022-17-FP1,7251,4,4,15,103839
2022-17-FP1,7264,5,5,21,104066
2022-17-FP1,7263,6,6,24,104138
2022-17-FP1,7260,7,7,24,104736
2022-17-FP1,7254,8,8,12,105221
2022-17-FP1,7250,9,9,24,105258
2022-17-FP1,7252,10,10,11,105336
2022-17-FP1,7248,11,11,22,105354
2022-17-FP1,7246,12,12,21,105724
2022-17-FP1,7265,13,13,24,105725
2022-17-FP1,7255,14,14,22,106028
2022-17-FP1,7256,15,15,26,106081
2022-17-FP1,7257,16,16,20,106119
2022-17-FP1,7258,17,17,25,106408
2022-17-FP1,7262,18,18,23,106601
2022-17-FP1,7247,19,19,22,106680
2022-17-FP1,7249,20,20,18,107092
