entrantId,positionOrder,positionText,laps,time
6244,1,1,12,82540
6245,2,2,11,82788
6272,3,3,12,83988
6251,4,4,10,84042
6269,5,5,11,84822
6268,6,6,12,84906
6273,7,7,11,84916
6267,8,8,12,85405
6260,9,9,12,85482
6255,10,10,7,85742
6270,11,11,12,85789
6271,12,12,11,85941
6274,13,13,11,85971
6256,14,14,12,86142
6266,15,15,12,86181
6254,16,16,12,86465
6275,17,17,9,86707
6276,18,18,11,86810
6261,19,19,11,86947
6247,20,20,11,87312
6263,21,21,12,87371
6246,22,22,9,87569
6264,23,23,11,87753
6262,24,24,11,87801
6265,25,25,8,88032
6250,26,26,4,91809
