entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6245,1,1,5600413,1,,61,10,1,10,,
6272,2,2,5632823,3,,61,6,1,6,,
6266,3,3,,10,,60,4,1,4,,
6271,4,4,,16,,59,3,1,3,,Engine
6260,5,5,,14,,59,2,1,2,,
6265,6,6,,25,,59,1,1,1,,
6263,7,7,,24,,58,0,1,0,,
6255,8,8,,12,,57,0,1,0,,
6275,9,9,,21,,54,0,1,0,,
6254,10,DNF,,20,,53,0,1,0,,Spun off
6270,11,DNF,,5,,48,0,1,0,,Engine
6251,12,DNF,,4,,42,0,1,0,,Hydraulics
6268,13,DNF,,9,,40,0,1,0,,Clutch
6264,14,DNF,,23,,36,0,1,0,,Steering
6250,15,DNF,,6,,32,0,1,0,,Spun off
6274,16,DNF,,15,,29,0,1,0,,Spun off
6246,17,DNF,,22,,22,0,1,0,,Engine
6244,18,DNF,,2,,20,0,1,0,,Brakes
6261,19,DNF,,17,,18,0,1,0,,Engine
6247,20,DNF,,18,,18,0,1,0,,Gearbox
6256,21,DNF,,13,,17,0,1,0,,Spun off
6269,22,DNF,,8,,8,0,1,0,,Gearbox
6276,23,DNF,,19,,1,0,1,0,,Gearbox
6267,24,DNF,,7,,0,0,1,0,,Accident
6273,25,DNF,,11,,0,0,1,0,,Spun off
