entrantId,positionOrder,positionText,laps,time
6717,1,1,5,88315
6719,2,2,4,88777
6726,3,3,5,88785
6737,4,4,24,88959
6738,5,5,19,89193
6749,6,6,5,89376
6729,7,7,6,89780
6753,8,8,25,89964
6739,9,9,16,90391
6742,10,10,22,90576
6725,11,11,5,90838
6743,12,12,28,90846
6734,13,13,5,91416
6732,14,14,10,91475
6731,15,15,10,91566
6754,16,16,13,91814
6720,17,17,5,91904
6751,18,18,11,92212
6733,19,19,6,92497
6746,20,20,5,
6747,21,21,2,
6716,22,22,1,
6715,23,23,1,
6750,24,24,1,
6752,25,25,1,
6728,26,26,1,
6727,27,27,1,
