entrantId,lap,time,timeOfDay,annotation
6746,1,26751,15:05:20,
6716,1,37855,15:05:22,
6729,1,38856,15:05:36,
6734,1,36449,15:05:38,
6717,1,51901,15:06:07,
6750,1,1436582,15:06:09,
6720,14,26149,15:24:32,
6719,14,37947,15:24:33,
6715,14,25944,15:24:43,
6726,14,25369,15:24:48,
6723,14,25003,15:25:05,
6752,14,24345,15:25:12,
6732,14,25657,15:25:28,
6751,14,29096,15:25:41,
6747,25,24920,15:43:18,
6727,25,27194,15:43:20,
6729,25,25145,15:45:08,
6728,26,24166,15:44:46,
6725,27,24545,15:46:16,
6734,27,24360,15:46:33,
6749,30,28073,15:50:41,
6716,30,29001,15:50:46,
6750,31,29437,16:17:23,
6746,32,26934,15:53:55,
6752,34,26142,15:57:01,
6732,38,35086,16:03:18,
6720,39,25091,16:03:36,
6715,39,25347,16:03:44,
6726,39,25048,16:03:59,
6723,39,26745,16:04:44,
6729,41,33269,16:10:01,
6719,43,24602,16:09:46,
6728,43,23885,16:10:57,
6734,43,24514,16:11:03,
6725,44,23248,16:12:14,
6747,44,23864,16:12:24,
6727,45,23194,16:13:59,
