entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6094,1,1,4931014,1,,61,9,1,9,,,
6083,2,2,4933822,3,,61,6,1,6,2808,,
6111,3,3,4935203,2,,61,4,1,4,4189,,
6084,4,4,4936910,4,,61,3,1,3,5896,,
6103,5,5,4988432,6,,61,2,1,2,57418,,
6102,6,6,4989263,9,,61,1,1,1,58249,,
6063,7,7,,5,,60,0,1,0,+1 lap,,
6096,8,8,,8,,60,0,1,0,+1 lap,,
6066,9,9,,19,,60,0,1,0,+1 lap,,
6081,10,10,,22,,59,0,1,0,+2 laps,,
6113,11,11,,16,,59,0,1,0,+2 laps,,
6071,12,12,,14,,59,0,1,0,+2 laps,,
6093,13,13,,17,,58,0,1,0,,,Collision
6107,14,14,,11,,58,0,1,0,,,Collision
6104,15,15,,13,,58,0,1,0,+3 laps,,
6082,16,DNF,,20,,52,0,1,0,,,Accident
6097,17,DNF,,25,,52,0,1,0,,,Gearbox
6072,18,DNF,,12,,51,0,1,0,,,Engine
6062,19,DNF,,7,,30,0,1,0,,,Engine
6106,20,DNF,,10,,24,0,1,0,,,Gearbox
6098,21,DNF,,23,,21,0,1,0,,,Gearbox
6069,22,DNF,,15,,14,0,1,0,,,Alternator
6068,23,DNF,,21,,5,0,1,0,,,Throttle
6101,24,DNF,,24,,3,0,1,0,,,Halfshaft
6078,25,DNF,,18,,0,0,1,0,,,Spun off
