entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5638,1,1,7105318,2,,75,9,1,9,,
5610,2,2,7119978,8,,75,6,1,6,,
5647,3,3,7184458,18,,75,4,1,4,,
5607,4,4,7186268,12,,75,3,1,3,,
5639,5,5,,16,,74,2,1,2,,
5611,6,6,,11,,74,1,1,1,,
5640,7,7,,17,,73,0,1,0,,
5642,8,8,,21,,73,0,1,0,,
5643,9,9,,23,,70,0,1,0,,
5608,10,10,,24,,68,0,1,0,,
5649,11,DNF,,13,,59,0,1,0,,Gearbox
5644,12,DNF,,1,,33,0,1,0,,Spun off
5629,13,DNF,,20,,32,0,1,0,,Spun off
5641,14,DNF,,19,,27,0,1,0,,Spun off
5650,15,DNF,,15,,26,0,1,0,,Spun off
5631,16,DNF,,10,,26,0,1,0,,Transmission
5636,17,DNF,,6,,25,0,1,0,,Spun off
5646,18,DNF,,22,,23,0,1,0,,Spun off
5648,19,DNF,,14,,19,0,1,0,,Collision
5618,20,DNF,,4,,10,0,1,0,,Spun off
5628,21,DNF,,9,,6,0,1,0,,Spun off
5619,22,DNF,,3,,5,0,1,0,,Collision
5645,23,DNF,,5,,5,0,1,0,,Collision
5614,24,DNF,,26,,3,0,1,0,,Collision
5613,25,DNF,,25,,1,0,1,0,,Collision
5627,26,DSQ,,7,,75,0,1,0,,Illegal rear wing
