entrantId,lap,time,timeOfDay,annotation
6964,5,21135,16:13:32,
6967,5,22403,16:13:49,
6977,6,37833,16:15:54,
6981,6,22416,16:15:56,
6976,6,43713,16:15:57,
6970,6,25905,16:15:57,
6978,6,24737,16:16:01,
6983,6,23252,16:16:05,
6984,6,26546,16:16:07,
6979,6,24960,16:16:09,
6985,6,30365,16:16:12,
6965,7,21010,16:17:26,
6973,7,24933,16:17:30,
6968,7,22448,16:17:43,
6974,7,22996,16:17:44,
6969,7,21583,16:17:51,
6971,7,22105,16:17:52,
6975,7,24397,16:17:55,
6980,7,49216,16:17:57,
6982,7,44428,16:18:03,
6972,8,22028,16:19:28,
6978,13,32561,16:29:27,
6984,17,23755,16:36:29,
6983,18,22706,16:38:15,
6965,19,20736,16:38:48,
6981,19,22388,16:39:32,
6985,19,22668,16:40:11,
6967,20,21635,16:40:56,
6971,20,21812,16:40:57,
6976,20,123124,16:41:12,
6982,20,25015,16:41:58,
6973,21,21465,16:42:22,
6968,21,21028,16:42:32,
6974,21,21699,16:42:39,
6970,21,22677,16:42:42,
6964,22,21339,16:44:00,
6972,22,21079,16:44:07,
6969,22,20894,16:44:32,
6977,22,89401,16:44:43,
6975,22,22575,16:44:52,
6979,22,28045,16:44:54,
6980,26,21638,16:52:14,
6983,28,25118,16:56:15,
6984,29,22017,16:57:51,
6973,30,21549,16:58:00,
6965,31,20883,16:59:38,
6972,31,22114,16:59:42,
6985,31,22115,17:01:52,
6964,32,21482,17:01:24,
6978,32,22703,17:03:12,
6982,32,23373,17:03:34,
6967,33,21561,17:03:34,
6969,33,21338,17:03:40,
6981,33,22008,17:04:13,
6974,34,22629,17:05:21,
6970,34,21903,17:05:22,
6968,35,104833,17:06:47,
6971,35,22385,17:07:03,
6975,36,22394,17:09:30,
6979,40,22937,17:16:24,
6973,41,21271,17:17:00,
6985,41,22271,17:19:43,
6964,42,20757,17:18:37,
6972,42,21202,17:18:44,
6983,42,22744,17:21:22,
6965,43,20767,17:20:16,
6980,43,21702,17:21:38,
6984,43,22335,17:22:37,
6982,43,23844,17:23:04,
6974,44,23198,17:22:50,
6967,47,20970,17:27:39,
6975,51,22542,17:35:38,
6969,54,21366,17:40:12,
