sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2013-02-R,6964,1,1,5936681,1,,56,25,1,25,,,
2013-02-R,6965,2,2,5940979,5,,56,18,1,18,4298,,
2013-02-R,6973,3,3,5948862,4,,56,15,1,15,12181,,
2013-02-R,6972,4,4,5949321,6,,56,12,1,12,12640,,
2013-02-R,6967,5,5,5962329,2,,56,10,1,10,25648,,
2013-02-R,6971,6,6,5972245,11,,56,8,1,8,35564,,
2013-02-R,6970,7,7,5985160,10,3,56,6,1,6,48479,,
2013-02-R,6974,8,8,5989725,12,,56,4,1,4,53044,,
2013-02-R,6969,9,9,6009038,9,,56,2,1,2,"01:12,36",,
2013-02-R,6980,10,10,6023805,17,,56,1,1,1,"01:27,12",,
2013-02-R,6979,11,11,6025291,18,,56,0,1,0,"01:28,61",,
2013-02-R,6975,12,12,,14,,55,0,1,0,+1 lap,,
2013-02-R,6984,13,13,,19,,55,0,1,0,+1 lap,,
2013-02-R,6982,14,14,,20,,55,0,1,0,+1 lap,,
2013-02-R,6983,15,15,,22,,55,0,1,0,+1 lap,,
2013-02-R,6985,16,16,,21,,54,0,1,0,+2 laps,,
2013-02-R,6968,17,17,,7,,53,0,1,0,,,Wheel
2013-02-R,6981,18,18,,13,,51,0,1,0,,,Exhaust
2013-02-R,6978,19,DNF,,16,,45,0,1,0,,,KERS failure
2013-02-R,6977,20,DNF,,8,,27,0,1,0,,,Wheel nut
2013-02-R,6976,21,DNF,,15,,22,0,1,0,,,Wheel nut
2013-02-R,6966,22,DNF,,3,,1,0,1,0,,,Collision damage
