entrantId,positionOrder,positionText,laps,time
5684,1,1,,126382
5700,2,2,,127652
5716,3,3,,127792
5698,4,4,,128034
5721,5,5,,128198
5717,6,6,,128418
5708,7,7,,128496
5703,8,8,,128851
5715,9,9,,129019
5704,10,10,,129292
5712,11,11,,129601
5719,12,12,,130632
5702,13,13,,130994
5722,14,14,,131107
5699,15,15,,131169
5688,16,16,,131506
5692,17,17,,132092
5701,18,18,,132164
5685,19,19,,133080
5711,20,20,,133205
5709,21,21,,134547
5706,22,22,,135085
5720,23,23,,135556
5713,24,24,,135731
5689,25,25,,137489
5723,26,26,,138758
